2026-08-14T07:41:05.693+02:00  INFO 52273 --- [gold-business] [org.springframework.kafka.KafkaListenerEndpointContainer#10-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-payment-callback-consumer-19, groupId=payment-callback-consumer] Node -1 disconnected.
2026-08-14T07:41:05.693+02:00  WARN 52273 --- [gold-business] [org.springframework.kafka.KafkaListenerEndpointContainer#10-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-payment-callback-consumer-19, groupId=payment-callback-consumer] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2026-08-14T07:41:05.693+02:00  WARN 52273 --- [gold-business] [org.springframework.kafka.KafkaListenerEndpointContainer#10-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-payment-callback-consumer-19, groupId=payment-callback-consumer] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
2026-08-14T07:41:05.783+02:00  INFO 52273 --- [gold-business] [org.springframework.kafka.KafkaListenerEndpointContainer#4-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-dlq-consumer-group-11, groupId=dlq-consumer-group] Node -1 disconnected.
2026-08-14T07:41:05.783+02:00  WARN 52273 --- [gold-business] [org.springframework.kafka.KafkaListenerEndpointContainer#4-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-dlq-consumer-group-11, groupId=dlq-consumer-group] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2026-08-14T07:41:05.783+02:00  WARN 52273 --- [gold-business] [org.springframework.kafka.KafkaListenerEndpointContainer#4-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-dlq-consumer-group-11, groupId=dlq-consumer-group] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
2026-08-14T07:41:05.786+02:00  INFO 52273 --- [gold-business] [org.springframework.kafka.KafkaListenerEndpointContainer#12-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-gb-16, groupId=gb] Node -1 disconnected.
2026-08-14T07:41:05.786+02:00  WARN 52273 --- [gold-business] [org.springframework.kafka.KafkaListenerEndpointContainer#12-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-gb-16, groupId=gb] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2026-08-14T07:41:05.786+02:00  WARN 52273 --- [gold-business] [org.springframework.kafka.KafkaListenerEndpointContainer#12-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-gb-16, groupId=gb] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
2026-08-14T07:41:05.800+02:00  INFO 52273 --- [gold-business] [org.springframework.kafka.KafkaListenerEndpointContainer#11-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-auto-purchase-group-15, groupId=auto-purchase-group] Node -1 disconnected.
2026-08-14T07:41:05.801+02:00  WARN 52273 --- [gold-business] [org.springframework.kafka.KafkaListenerEndpointContainer#11-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-auto-purchase-group-15, groupId=auto-purchase-group] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2026-08-14T07:41:05.801+02:00  WARN 52273 --- [gold-business] [org.springframework.kafka.KafkaListenerEndpointContainer#11-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-auto-purchase-group-15, groupId=auto-purchase-group] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
2026-08-14T07:41:05.867+02:00  INFO 52273 --- [gold-business] [org.springframework.kafka.KafkaListenerEndpointContainer#3-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-dlq-consumer-group-10, groupId=dlq-consumer-group] Node -1 disconnected.
2026-08-14T07:41:05.867+02:00  WARN 52273 --- [gold-business] [org.springframework.kafka.KafkaListenerEndpointContainer#3-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-dlq-consumer-group-10, groupId=dlq-consumer-group] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2026-08-14T07:41:05.867+02:00  WARN 52273 --- [gold-business] [org.springframework.kafka.KafkaListenerEndpointContainer#3-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-dlq-consumer-group-10, groupId=dlq-consumer-group] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
2026-08-14T07:41:05.934+02:00  INFO 52273 --- [gold-business] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-dlq-consumer-group-18, groupId=dlq-consumer-group] Node -1 disconnected.
2026-08-14T07:41:05.934+02:00  WARN 52273 --- [gold-business] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-dlq-consumer-group-18, groupId=dlq-consumer-group] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2026-08-14T07:41:05.934+02:00  WARN 52273 --- [gold-business] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-dlq-consumer-group-18, groupId=dlq-consumer-group] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
2026-08-14T07:41:05.965+02:00  INFO 52273 --- [gold-business] [org.springframework.kafka.KafkaListenerEndpointContainer#14-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-notification-service-21, groupId=notification-service] Node -1 disconnected.
2026-08-14T07:41:05.966+02:00  WARN 52273 --- [gold-business] [org.springframework.kafka.KafkaListenerEndpointContainer#14-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-notification-service-21, groupId=notification-service] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2026-08-14T07:41:05.966+02:00  WARN 52273 --- [gold-business] [org.springframework.kafka.KafkaListenerEndpointContainer#14-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-notification-service-21, groupId=notification-service] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
2026-08-14T07:41:05.990+02:00  INFO 52273 --- [gold-business] [org.springframework.kafka.KafkaListenerEndpointContainer#2-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-dlq-consumer-group-9, groupId=dlq-consumer-group] Node -1 disconnected.
2026-08-14T07:41:05.990+02:00  WARN 52273 --- [gold-business] [org.springframework.kafka.KafkaListenerEndpointContainer#2-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-dlq-consumer-group-9, groupId=dlq-consumer-group] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2026-08-14T07:41:05.990+02:00  WARN 52273 --- [gold-business] [org.springframework.kafka.KafkaListenerEndpointContainer#2-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-dlq-consumer-group-9, groupId=dlq-consumer-group] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
2026-08-14T07:41:06.057+02:00  INFO 52273 --- [gold-business] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-dlq-consumer-group-17, groupId=dlq-consumer-group] Node -1 disconnected.
2026-08-14T07:41:06.057+02:00  WARN 52273 --- [gold-business] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-dlq-consumer-group-17, groupId=dlq-consumer-group] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2026-08-14T07:41:06.057+02:00  WARN 52273 --- [gold-business] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-dlq-consumer-group-17, groupId=dlq-consumer-group] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
2026-08-14T07:41:06.076+02:00  INFO 52273 --- [gold-business] [org.springframework.kafka.KafkaListenerEndpointContainer#8-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-payment-callback-consumer-7, groupId=payment-callback-consumer] Node -1 disconnected.
2026-08-14T07:41:06.076+02:00  WARN 52273 --- [gold-business] [org.springframework.kafka.KafkaListenerEndpointContainer#8-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-payment-callback-consumer-7, groupId=payment-callback-consumer] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2026-08-14T07:41:06.076+02:00  WARN 52273 --- [gold-business] [org.springframework.kafka.KafkaListenerEndpointContainer#8-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-payment-callback-consumer-7, groupId=payment-callback-consumer] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
2026-08-14T07:41:06.257+02:00  INFO 52273 --- [gold-business] [org.springframework.kafka.KafkaListenerEndpointContainer#9-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-payment-callback-consumer-8, groupId=payment-callback-consumer] Node -1 disconnected.
2026-08-14T07:41:06.258+02:00  WARN 52273 --- [gold-business] [org.springframework.kafka.KafkaListenerEndpointContainer#9-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-payment-callback-consumer-8, groupId=payment-callback-consumer] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2026-08-14T07:41:06.258+02:00  WARN 52273 --- [gold-business] [org.springframework.kafka.KafkaListenerEndpointContainer#9-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-payment-callback-consumer-8, groupId=payment-callback-consumer] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
2026-08-14T07:41:06.289+02:00  INFO 52273 --- [gold-business] [org.springframework.kafka.KafkaListenerEndpointContainer#13-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-strictMatches-group-20, groupId=strictMatches-group] Node -1 disconnected.
2026-08-14T07:41:06.289+02:00  WARN 52273 --- [gold-business] [org.springframework.kafka.KafkaListenerEndpointContainer#13-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-strictMatches-group-20, groupId=strictMatches-group] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2026-08-14T07:41:06.289+02:00  WARN 52273 --- [gold-business] [org.springframework.kafka.KafkaListenerEndpointContainer#13-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-strictMatches-group-20, groupId=strictMatches-group] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
2026-08-14T07:41:06.552+02:00  INFO 52273 --- [gold-business] [org.springframework.kafka.KafkaListenerEndpointContainer#10-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-payment-callback-consumer-19, groupId=payment-callback-consumer] Node -1 disconnected.
2026-08-14T07:41:06.552+02:00  WARN 52273 --- [gold-business] [org.springframework.kafka.KafkaListenerEndpointContainer#10-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-payment-callback-consumer-19, groupId=payment-callback-consumer] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2026-08-14T07:41:06.552+02:00  WARN 52273 --- [gold-business] [org.springframework.kafka.KafkaListenerEndpointContainer#10-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-payment-callback-consumer-19, groupId=payment-callback-consumer] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
2026-08-14T07:41:06.690+02:00  INFO 52273 --- [gold-business] [org.springframework.kafka.KafkaListenerEndpointContainer#12-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-gb-16, groupId=gb] Node -1 disconnected.
2026-08-14T07:41:06.691+02:00  WARN 52273 --- [gold-business] [org.springframework.kafka.KafkaListenerEndpointContainer#12-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-gb-16, groupId=gb] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2026-08-14T07:41:06.691+02:00  WARN 52273 --- [gold-business] [org.springframework.kafka.KafkaListenerEndpointContainer#12-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-gb-16, groupId=gb] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
2026-08-14T07:41:06.785+02:00  INFO 52273 --- [gold-business] [org.springframework.kafka.KafkaListenerEndpointContainer#4-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-dlq-consumer-group-11, groupId=dlq-consumer-group] Node -1 disconnected.
2026-08-14T07:41:06.785+02:00  WARN 52273 --- [gold-business] [org.springframework.kafka.KafkaListenerEndpointContainer#4-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-dlq-consumer-group-11, groupId=dlq-consumer-group] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2026-08-14T07:41:06.785+02:00  WARN 52273 --- [gold-business] [org.springframework.kafka.KafkaListenerEndpointContainer#4-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-dlq-consumer-group-11, groupId=dlq-consumer-group] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
2026-08-14T07:41:06.801+02:00  INFO 52273 --- [gold-business] [org.springframework.kafka.KafkaListenerEndpointContainer#11-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-auto-purchase-group-15, groupId=auto-purchase-group] Node -1 disconnected.
2026-08-14T07:41:06.801+02:00  WARN 52273 --- [gold-business] [org.springframework.kafka.KafkaListenerEndpointContainer#11-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-auto-purchase-group-15, groupId=auto-purchase-group] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2026-08-14T07:41:06.801+02:00  WARN 52273 --- [gold-business] [org.springframework.kafka.KafkaListenerEndpointContainer#11-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-auto-purchase-group-15, groupId=auto-purchase-group] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
2026-08-14T07:41:06.820+02:00  INFO 52273 --- [gold-business] [org.springframework.kafka.KafkaListenerEndpointContainer#3-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-dlq-consumer-group-10, groupId=dlq-consumer-group] Node -1 disconnected.
2026-08-14T07:41:06.820+02:00  WARN 52273 --- [gold-business] [org.springframework.kafka.KafkaListenerEndpointContainer#3-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-dlq-consumer-group-10, groupId=dlq-consumer-group] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2026-08-14T07:41:06.821+02:00  WARN 52273 --- [gold-business] [org.springframework.kafka.KafkaListenerEndpointContainer#3-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-dlq-consumer-group-10, groupId=dlq-consumer-group] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
2026-08-14T07:41:06.870+02:00  INFO 52273 --- [gold-business] [org.springframework.kafka.KafkaListenerEndpointContainer#14-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-notification-service-21, groupId=notification-service] Node -1 disconnected.
2026-08-14T07:41:06.870+02:00  WARN 52273 --- [gold-business] [org.springframework.kafka.KafkaListenerEndpointContainer#14-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-notification-service-21, groupId=notification-service] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2026-08-14T07:41:06.870+02:00  WARN 52273 --- [gold-business] [org.springframework.kafka.KafkaListenerEndpointContainer#14-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-notification-service-21, groupId=notification-service] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
2026-08-14T07:41:06.919+02:00  INFO 52273 --- [gold-business] [org.springframework.kafka.KafkaListenerEndpointContainer#2-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-dlq-consumer-group-9, groupId=dlq-consumer-group] Node -1 disconnected.
2026-08-14T07:41:06.919+02:00  WARN 52273 --- [gold-business] [org.springframework.kafka.KafkaListenerEndpointContainer#2-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-dlq-consumer-group-9, groupId=dlq-consumer-group] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2026-08-14T07:41:06.919+02:00  WARN 52273 --- [gold-business] [org.springframework.kafka.KafkaListenerEndpointContainer#2-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-dlq-consumer-group-9, groupId=dlq-consumer-group] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
2026-08-14T07:41:06.935+02:00  INFO 52273 --- [gold-business] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-dlq-consumer-group-18, groupId=dlq-consumer-group] Node -1 disconnected.
2026-08-14T07:41:06.935+02:00  WARN 52273 --- [gold-business] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-dlq-consumer-group-18, groupId=dlq-consumer-group] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2026-08-14T07:41:06.935+02:00  WARN 52273 --- [gold-business] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-dlq-consumer-group-18, groupId=dlq-consumer-group] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
2026-08-14T07:41:06.973+02:00  INFO 52273 --- [gold-business] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-dlq-consumer-group-17, groupId=dlq-consumer-group] Node -1 disconnected.
2026-08-14T07:41:06.973+02:00  WARN 52273 --- [gold-business] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-dlq-consumer-group-17, groupId=dlq-consumer-group] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2026-08-14T07:41:06.973+02:00  WARN 52273 --- [gold-business] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-dlq-consumer-group-17, groupId=dlq-consumer-group] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
2026-08-14T07:41:07.024+02:00  INFO 52273 --- [gold-business] [org.springframework.kafka.KafkaListenerEndpointContainer#8-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-payment-callback-consumer-7, groupId=payment-callback-consumer] Node -1 disconnected.
2026-08-14T07:41:07.024+02:00  WARN 52273 --- [gold-business] [org.springframework.kafka.KafkaListenerEndpointContainer#8-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-payment-callback-consumer-7, groupId=payment-callback-consumer] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2026-08-14T07:41:07.024+02:00  WARN 52273 --- [gold-business] [org.springframework.kafka.KafkaListenerEndpointContainer#8-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-payment-callback-consumer-7, groupId=payment-callback-consumer] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
2026-08-14T07:41:07.244+02:00  INFO 52273 --- [gold-business] [org.springframework.kafka.KafkaListenerEndpointContainer#13-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-strictMatches-group-20, groupId=strictMatches-group] Node -1 disconnected.
2026-08-14T07:41:07.245+02:00  WARN 52273 --- [gold-business] [org.springframework.kafka.KafkaListenerEndpointContainer#13-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-strictMatches-group-20, groupId=strictMatches-group] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2026-08-14T07:41:07.245+02:00  WARN 52273 --- [gold-business] [org.springframework.kafka.KafkaListenerEndpointContainer#13-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-strictMatches-group-20, groupId=strictMatches-group] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
2026-08-14T07:41:07.302+02:00  INFO 52273 --- [gold-business] [org.springframework.kafka.KafkaListenerEndpointContainer#9-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-payment-callback-consumer-8, groupId=payment-callback-consumer] Node -1 disconnected.
2026-08-14T07:41:07.302+02:00  WARN 52273 --- [gold-business] [org.springframework.kafka.KafkaListenerEndpointContainer#9-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-payment-callback-consumer-8, groupId=payment-callback-consumer] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2026-08-14T07:41:07.302+02:00  WARN 52273 --- [gold-business] [org.springframework.kafka.KafkaListenerEndpointContainer#9-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-payment-callback-consumer-8, groupId=payment-callback-consumer] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
2026-08-14T07:41:07.553+02:00  INFO 52273 --- [gold-business] [org.springframework.kafka.KafkaListenerEndpointContainer#10-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-payment-callback-consumer-19, groupId=payment-callback-consumer] Node -1 disconnected.
2026-08-14T07:41:07.553+02:00  WARN 52273 --- [gold-business] [org.springframework.kafka.KafkaListenerEndpointContainer#10-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-payment-callback-consumer-19, groupId=payment-callback-consumer] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2026-08-14T07:41:07.553+02:00  WARN 52273 --- [gold-business] [org.springframework.kafka.KafkaListenerEndpointContainer#10-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-payment-callback-consumer-19, groupId=payment-callback-consumer] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
2026-08-14T07:41:07.697+02:00  INFO 52273 --- [gold-business] [org.springframework.kafka.KafkaListenerEndpointContainer#12-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-gb-16, groupId=gb] Node -1 disconnected.
2026-08-14T07:41:07.697+02:00  WARN 52273 --- [gold-business] [org.springframework.kafka.KafkaListenerEndpointContainer#12-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-gb-16, groupId=gb] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2026-08-14T07:41:07.697+02:00  WARN 52273 --- [gold-business] [org.springframework.kafka.KafkaListenerEndpointContainer#12-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-gb-16, groupId=gb] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
2026-08-14T07:41:07.722+02:00  INFO 52273 --- [gold-business] [org.springframework.kafka.KafkaListenerEndpointContainer#4-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-dlq-consumer-group-11, groupId=dlq-consumer-group] Node -1 disconnected.
2026-08-14T07:41:07.722+02:00  WARN 52273 --- [gold-business] [org.springframework.kafka.KafkaListenerEndpointContainer#4-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-dlq-consumer-group-11, groupId=dlq-consumer-group] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2026-08-14T07:41:07.722+02:00  WARN 52273 --- [gold-business] [org.springframework.kafka.KafkaListenerEndpointContainer#4-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-dlq-consumer-group-11, groupId=dlq-consumer-group] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
2026-08-14T07:41:07.725+02:00  INFO 52273 --- [gold-business] [org.springframework.kafka.KafkaListenerEndpointContainer#14-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-notification-service-21, groupId=notification-service] Node -1 disconnected.
2026-08-14T07:41:07.725+02:00  WARN 52273 --- [gold-business] [org.springframework.kafka.KafkaListenerEndpointContainer#14-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-notification-service-21, groupId=notification-service] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2026-08-14T07:41:07.725+02:00  WARN 52273 --- [gold-business] [org.springframework.kafka.KafkaListenerEndpointContainer#14-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-notification-service-21, groupId=notification-service] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
2026-08-14T07:41:07.806+02:00  INFO 52273 --- [gold-business] [org.springframework.kafka.KafkaListenerEndpointContainer#11-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-auto-purchase-group-15, groupId=auto-purchase-group] Node -1 disconnected.
2026-08-14T07:41:07.806+02:00  WARN 52273 --- [gold-business] [org.springframework.kafka.KafkaListenerEndpointContainer#11-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-auto-purchase-group-15, groupId=auto-purchase-group] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2026-08-14T07:41:07.806+02:00  WARN 52273 --- [gold-business] [org.springframework.kafka.KafkaListenerEndpointContainer#11-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-auto-purchase-group-15, groupId=auto-purchase-group] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
2026-08-14T07:41:07.821+02:00  INFO 52273 --- [gold-business] [org.springframework.kafka.KafkaListenerEndpointContainer#3-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-dlq-consumer-group-10, groupId=dlq-consumer-group] Node -1 disconnected.
2026-08-14T07:41:07.821+02:00  WARN 52273 --- [gold-business] [org.springframework.kafka.KafkaListenerEndpointContainer#3-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-dlq-consumer-group-10, groupId=dlq-consumer-group] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2026-08-14T07:41:07.821+02:00  WARN 52273 --- [gold-business] [org.springframework.kafka.KafkaListenerEndpointContainer#3-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-dlq-consumer-group-10, groupId=dlq-consumer-group] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
2026-08-14T07:41:07.861+02:00  INFO 52273 --- [gold-business] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-dlq-consumer-group-17, groupId=dlq-consumer-group] Node -1 disconnected.
2026-08-14T07:41:07.862+02:00  WARN 52273 --- [gold-business] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-dlq-consumer-group-17, groupId=dlq-consumer-group] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
